R1200_JH 0 0 13900 0.0 0.0
R1200_JH 0 1 6.6667 0.0 0.0
R1200_JH 0 2 0.0 0.0 0.0
R1200_JH 0 3 0.0 0.0 0.0
R1200_JH 0 4 0.0 0.0 0.0
R1200_JH 0 5 0.0 0.0 0.0
R1200_JH 1 0 -6.6667 0.0 0.0
R1200_JH 1 1 0.0 0.0 0.0
R1200_JH 1 2 0.0 0.0 0.0
R1200_JH 1 3 0.0 0.0 0.0
R1200_JH 1 4 0.0 0.0 0.0
R1200_JH 1 5 0.0 0.0 0.0
R1200_JH 2 0 0.0 0.0 0.0
R1200_JH 2 1 0.0 0.0 0.0
R1200_JH 2 2 0.0 0.0 0.0
R1200_JH 2 3 0.0 0.0 0.0
R1200_JH 3 0 0.0 0.0 0.0
R1200_JH 3 1 0.0 0.0 0.0
R1200_JH 3 2 0.0 0.0 0.0
R1200_JH 3 3 0.0 0.0 0.0
R1200_HK 0 0 18710 0.0 0.0
R1200_HK 0 1 7.826 0.0 0.0
R1200_HK 0 2 0.0 0.0 0.0
R1200_HK 0 3 0.0 0.0 0.0
R1200_HK 0 4 0.0 0.0 0.0
R1200_HK 0 5 0.0 0.0 0.0
R1200_HK 1 0 -7.826 0.0 0.0
R1200_HK 1 1 0.0 0.0 0.0
R1200_HK 1 2 0.0 0.0 0.0
R1200_HK 1 3 0.0 0.0 0.0
R1200_HK 1 4 0.0 0.0 0.0
R1200_HK 1 5 0.0 0.0 0.0
R1200_HK 2 0 0.0 0.0 0.0
R1200_HK 2 1 0.0 0.0 0.0
R1200_HK 2 2 0.0 0.0 0.0
R1200_HK 2 3 0.0 0.0 0.0
R1200_HK 3 0 0.0 0.0 0.0
R1200_HK 3 1 0.0 0.0 0.0
R1200_HK 3 2 0.0 0.0 0.0
R1200_HK 3 3 0.0 0.0 0.0
R3000_Y 0 0 10200 0.0 0.0
R3000_Y 0 1 1.667 0.0 0.0
R3000_Y 0 2 0.0 0.0 0.0
R3000_Y 0 3 0.0 0.0 0.0
R3000_Y 0 4 0.0 0.0 0.0
R3000_Y 0 5 0.0 0.0 0.0
R3000_Y 1 0 -1.667 0.0 0.0
R3000_Y 1 1 0.0 0.0 0.0
R3000_Y 1 2 0.0 0.0 0.0
R3000_Y 1 3 0.0 0.0 0.0
R3000_Y 1 4 0.0 0.0 0.0
R3000_Y 1 5 0.0 0.0 0.0
R3000_Y 2 0 0.0 0.0 0.0
R3000_Y 2 1 0.0 0.0 0.0
R3000_Y 2 2 0.0 0.0 0.0
R3000_Y 2 3 0.0 0.0 0.0
R3000_Y 3 0 0.0 0.0 0.0
R3000_Y 3 1 0.0 0.0 0.0
R3000_Y 3 2 0.0 0.0 0.0
R3000_Y 3 3 0.0 0.0 0.0
R3000_J 0 0 12530 0.0 0.0
R3000_J 0 1 1.667 0.0 0.0
R3000_J 0 2 0.0 0.0 0.0
R3000_J 0 3 0.0 0.0 0.0
R3000_J 0 4 0.0 0.0 0.0
R3000_J 0 5 0.0 0.0 0.0
R3000_J 1 0 -1.667 0.0 0.0
R3000_J 1 1 0.0 0.0 0.0
R3000_J 1 2 0.0 0.0 0.0
R3000_J 1 3 0.0 0.0 0.0
R3000_J 1 4 0.0 0.0 0.0
R3000_J 1 5 0.0 0.0 0.0
R3000_J 2 0 0.0 0.0 0.0
R3000_J 2 1 0.0 0.0 0.0
R3000_J 2 2 0.0 0.0 0.0
R3000_J 2 3 0.0 0.0 0.0
R3000_J 3 0 0.0 0.0 0.0
R3000_J 3 1 0.0 0.0 0.0
R3000_J 3 2 0.0 0.0 0.0
R3000_J 3 3 0.0 0.0 0.0
R3000_H 0 0 16360 0.0 0.0
R3000_H 0 1 2.609 0.0 0.0
R3000_H 0 2 0.0 0.0 0.0
R3000_H 0 3 0.0 0.0 0.0
R3000_H 0 4 0.0 0.0 0.0
R3000_H 0 5 0.0 0.0 0.0
R3000_H 1 0 -2.609 0.0 0.0
R3000_H 1 1 0.0 0.0 0.0
R3000_H 1 2 0.0 0.0 0.0
R3000_H 1 3 0.0 0.0 0.0
R3000_H 1 4 0.0 0.0 0.0
R3000_H 1 5 0.0 0.0 0.0
R3000_H 2 0 0.0 0.0 0.0
R3000_H 2 1 0.0 0.0 0.0
R3000_H 2 2 0.0 0.0 0.0
R3000_H 2 3 0.0 0.0 0.0
R3000_H 3 0 0.0 0.0 0.0
R3000_H 3 1 0.0 0.0 0.0
R3000_H 3 2 0.0 0.0 0.0
R3000_H 3 3 0.0 0.0 0.0
R3000_K 0 0 21590 0.0 0.0
R3000_K 0 1 3.462 0.0 0.0
R3000_K 0 2 0.0 0.0 0.0
R3000_K 0 3 0.0 0.0 0.0
R3000_K 0 4 0.0 0.0 0.0
R3000_K 0 5 0.0 0.0 0.0
R3000_K 1 0 -3.462 0.0 0.0
R3000_K 1 1 0.0 0.0 0.0
R3000_K 1 2 0.0 0.0 0.0
R3000_K 1 3 0.0 0.0 0.0
R3000_K 1 4 0.0 0.0 0.0
R3000_K 1 5 0.0 0.0 0.0
R3000_K 2 0 0.0 0.0 0.0
R3000_K 2 1 0.0 0.0 0.0
R3000_K 2 2 0.0 0.0 0.0
R3000_K 2 3 0.0 0.0 0.0
R3000_K 3 0 0.0 0.0 0.0
R3000_K 3 1 0.0 0.0 0.0
R3000_K 3 2 0.0 0.0 0.0
R3000_K 3 3 0.0 0.0 0.0
